Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra,Source
202.7905,0.05177316,1.002758,0.1414399,-0.9451665,-0.1025451,0.293703,0.09941463,0.4760108,0.6308583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8194,0.0515698,1.002976,0.1397322,-0.9453337,-0.1022194,0.2933572,0.09918167,0.4760108,0.6308603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8289,0.05143262,1.0029,0.1400437,-0.9453008,-0.1022782,0.2935191,0.09895507,0.4760108,0.6308606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.842,0.05133737,1.002983,0.1393931,-0.9452827,-0.1022702,0.2937357,0.09849244,0.4760108,0.630861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8546,0.0512615,1.003084,0.1394752,-0.9452794,-0.1024859,0.2937369,0.09829693,0.4760108,0.6308612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8644,0.05136316,1.00324,0.1386822,-0.9454338,-0.1024898,0.2933112,0.09807831,0.4760108,0.6308614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8787,0.05109426,1.003697,0.1378039,-0.9455711,-0.1026441,0.2929803,0.09758077,0.4760108,0.6308617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.8931,0.0509204,1.003747,0.1380188,-0.9456443,-0.1026027,0.2928275,0.09737325,0.4760108,0.6308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9067,0.05082095,1.004107,0.1371948,-0.9455807,-0.1026919,0.2930813,0.09713354,0.4760108,0.6308619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9202,0.05103075,1.004241,0.1366329,-0.9456245,-0.1026696,0.2929718,0.0970608,0.4760108,0.630862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9339,0.05121002,1.004335,0.1360015,-0.9457503,-0.1025549,0.2925822,0.09713162,0.4760108,0.630862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9484,0.05121726,1.004377,0.1360886,-0.9458862,-0.1022847,0.2921997,0.09724461,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9634,0.05114306,1.004559,0.1358258,-0.9459813,-0.1022247,0.2918349,0.09747756,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.978,0.05095295,1.004345,0.1355602,-0.9460173,-0.1020632,0.2918081,0.09737831,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
202.9911,0.05096083,1.004327,0.1350821,-0.9459771,-0.1021458,0.2920236,0.09703492,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0037,0.05090193,1.004344,0.1350721,-0.9459247,-0.1024206,0.2921228,0.09695765,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0226,0.05085128,1.004394,0.134765,-0.9458829,-0.1024022,0.2923186,0.09679514,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.034,0.05090795,1.004629,0.1343894,-0.9459231,-0.1024082,0.2921788,0.09681738,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0451,0.05089777,1.004771,0.1339547,-0.9459789,-0.1023348,0.2920035,0.0968787,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0595,0.05074917,1.004773,0.1340118,-0.9460239,-0.1022083,0.2918576,0.09701243,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0731,0.05074814,1.004829,0.1338658,-0.9460576,-0.1023634,0.2915745,0.09737118,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.0875,0.0507961,1.004883,0.1335488,-0.946125,-0.1024451,0.291218,0.09769684,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1012,0.05079097,1.00492,0.1335608,-0.9462022,-0.1023975,0.2908292,0.09815569,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1148,0.0508842,1.004824,0.1331343,-0.9463223,-0.1021645,0.2904371,0.09840184,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1292,0.05076027,1.004665,0.1331781,-0.9464889,-0.101861,0.2900246,0.09833012,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1427,0.05080555,1.004568,0.1327488,-0.9465032,-0.1018499,0.2899457,0.09843659,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1569,0.05055265,1.004374,0.1324741,-0.9463967,-0.1019273,0.290405,0.09802573,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1712,0.05040875,1.00431,0.1324354,-0.9462771,-0.1020298,0.2909267,0.09752554,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.1846,0.0505603,1.004668,0.1320085,-0.9462155,-0.1021137,0.2911044,0.09750584,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.198,0.05088623,1.004752,0.1320581,-0.9462066,-0.1022208,0.2909828,0.09784223,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.2119,0.05103896,1.004859,0.1318557,-0.9463371,-0.1021869,0.2904561,0.09817975,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.2262,0.05121307,1.004877,0.1317449,-0.946448,-0.1019415,0.2901639,0.09822921,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.2406,0.05128462,1.004972,0.131133,-0.9464913,-0.1019626,0.2900173,0.09822345,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.2541,0.0513605,1.004982,0.1308558,-0.9464352,-0.1019977,0.2901677,0.09828344,0.4760108,0.6308621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.268,0.05143995,1.004992,0.1306585,-0.946371,-0.1021315,0.2903695,0.098167,0.4760108,0.6331085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.2819,0.05176466,1.005115,0.1302232,-0.9463896,-0.1022287,0.2903166,0.09804314,0.4760108,0.6326588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3038,0.0524538,1.005478,0.1294366,-0.9466003,-0.1024939,0.289434,0.09834095,0.4760108,0.6342602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3114,0.05273506,1.005597,0.1291109,-0.9466711,-0.1024489,0.2892123,0.09835762,0.4760108,0.6358312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3469,0.05408555,1.006201,0.1281025,-0.9474994,-0.1025297,0.2860906,0.09942228,0.4760108,0.6389033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.36,0.05481661,1.006643,0.1270495,-0.9478226,-0.1025336,0.2848727,0.099833,0.4760108,0.6400654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3741,0.05635941,1.007545,0.1254729,-0.9484172,-0.1024322,0.2826079,0.1007232,0.4760108,0.6404788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3887,0.05756223,1.008396,0.1240536,-0.9491239,-0.1016674,0.2801825,0.1016142,0.4760108,0.6385496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.3963,0.05936704,1.009746,0.1218391,-0.9501579,-0.100534,0.2765185,0.1031035,0.4760108,0.6370085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4075,0.06117192,1.01107,0.1195612,-0.9513972,-0.0989769,0.2720985,0.1049252,0.4760108,0.6357768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.437,0.06469911,1.013337,0.1162271,-0.955175,-0.09357961,0.2581697,0.1105979,0.4760108,0.633376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4434,0.0669718,1.014677,0.1147512,-0.9562495,-0.0917182,0.2541639,0.1121402,0.4760108,0.6328728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4547,0.06959996,1.016184,0.1131534,-0.9575483,-0.08965988,0.2490069,0.1142717,0.4760108,0.6324704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4682,0.07182211,1.017954,0.1115953,-0.9593084,-0.08685309,0.2415037,0.1177279,0.4760108,0.6321486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4834,0.07452021,1.018913,0.1102847,-0.9606631,-0.08466929,0.2354554,0.1204922,0.4760108,0.6318913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.4961,0.07694118,1.019723,0.1088675,-0.9619374,-0.08293679,0.229601,0.1228058,0.4760108,0.6315206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.51,0.07983782,1.020566,0.1076084,-0.9635922,-0.08101433,0.2219285,0.1251981,0.4760108,0.631389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.53,0.08250862,1.020979,0.109372,-0.9650141,-0.07842027,0.2146448,0.128552,0.4760108,0.6311992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.5413,0.08509761,1.021486,0.107404,-0.9655853,-0.07729355,0.2114999,0.1301482,0.4760108,0.6311317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.5636,0.08766288,1.02199,0.1044925,-0.96747,-0.07419094,0.2026014,0.1320989,0.4760108,0.6310349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.573,0.08994783,1.022761,0.1031929,-0.9681302,-0.07328135,0.1994644,0.1325439,0.4760108,0.633247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.5882,0.09257575,1.023772,0.1014527,-0.9688217,-0.07180568,0.1961126,0.133298,0.4760108,0.6350193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6017,0.09534683,1.024895,0.1024014,-0.9690398,-0.06945093,0.1950038,0.1345807,0.4760108,0.6364391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6161,0.09770989,1.025559,0.1022499,-0.9694871,-0.06800752,0.1931066,0.1348317,0.4760108,0.6384866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6305,0.1000549,1.026469,0.1004993,-0.970159,-0.06732186,0.1901611,0.1345291,0.4760108,0.6392152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6451,0.1029152,1.026997,0.09942239,-0.9705917,-0.06544051,0.1883587,0.1348717,0.4760108,0.6402654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6594,0.1042942,1.027473,0.09941952,-0.970688,-0.06428228,0.1880656,0.1351441,0.4760108,0.6406389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6693,0.1065805,1.028416,0.09771992,-0.9711508,-0.06399559,0.1855984,0.1353666,0.4760108,0.640938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6817,0.1084599,1.028616,0.09777346,-0.9714634,-0.0628578,0.1845223,0.1351267,0.4760108,0.6389163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.6974,0.1101291,1.02915,0.09648199,-0.9717687,-0.06200799,0.1835679,0.134623,0.4760108,0.6360108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7085,0.1124838,1.030535,0.0951287,-0.9721072,-0.06131187,0.1821317,0.134449,0.4760108,0.6349793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.73,0.1152039,1.031875,0.09351455,-0.9728155,-0.06039039,0.1781313,0.1351012,0.4760108,0.6334955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7408,0.1175487,1.032833,0.09208732,-0.9730289,-0.05998734,0.1770111,0.135216,0.4760108,0.6329685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7586,0.1202291,1.033891,0.09312294,-0.9737697,-0.05791449,0.1730638,0.1358949,0.4760108,0.6322098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7692,0.1225438,1.034821,0.0919885,-0.9739131,-0.05748514,0.172269,0.1360595,0.4760108,0.6319402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7801,0.1249518,1.035333,0.09188536,-0.974133,-0.05672725,0.1710618,0.1363261,0.4760108,0.6317245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.7907,0.1273402,1.036291,0.09042171,-0.9744595,-0.05592859,0.1695056,0.1362669,0.4760108,0.6315521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8124,0.130161,1.037231,0.09019233,-0.9751475,-0.05343055,0.1662434,0.136366,0.4760108,0.6313036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.821,0.1327173,1.038218,0.08925859,-0.9753264,-0.0526965,0.1652644,0.1365622,0.4760108,0.6312154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8458,0.1350942,1.039479,0.08901943,-0.976316,-0.04920372,0.1599558,0.137114,0.4760108,0.6310883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8524,0.1375824,1.040388,0.08829723,-0.9764022,-0.04848666,0.1593703,0.1374369,0.4760108,0.6310431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8675,0.1415188,1.040348,0.08639295,-0.9768332,-0.04596202,0.1571205,0.1378319,0.4760108,0.6309779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8865,0.1442621,1.040412,0.08540437,-0.9772369,-0.04284807,0.1553696,0.1379584,0.4760108,0.6309547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.8968,0.1466584,1.040823,0.08482284,-0.977321,-0.04146116,0.1553043,0.1378595,0.4760108,0.6309362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9084,0.1494811,1.041456,0.08488846,-0.9773875,-0.03908309,0.1555772,0.1377749,0.4760108,0.6309216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9194,0.1517704,1.041671,0.0845475,-0.9773983,-0.03746982,0.156151,0.1374971,0.4760108,0.6309001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9459,0.1530594,1.042589,0.08553534,-0.9772176,-0.03643855,0.1579842,0.1369638,0.4760108,0.6308866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9535,0.1553063,1.042981,0.08524478,-0.9771088,-0.03630212,0.1587403,0.1369018,0.4760108,0.6308817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9652,0.1562925,1.043108,0.08623526,-0.9769124,-0.03610806,0.1604208,0.1363951,0.4760108,0.6308778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.9775,0.1594109,1.042917,0.08682349,-0.976638,-0.03601281,0.1623916,0.1360523,0.4760108,0.6308748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
203.992,0.161887,1.043191,0.08687925,-0.9762919,-0.03579721,0.1644992,0.1360617,0.4760108,0.6308722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0053,0.1646422,1.042795,0.08597518,-0.9757774,-0.03531948,0.1674607,0.1362644,0.4760108,0.6308686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0195,0.1680812,1.042957,0.08581343,-0.9753524,-0.03486941,0.1697468,0.136594,0.4760108,0.6308674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0347,0.1696641,1.041969,0.08773205,-0.9745917,-0.03412712,0.1738743,0.1370182,0.4760108,0.6308663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0568,0.1710565,1.041559,0.08781326,-0.9736071,-0.03438918,0.1793206,0.1369335,0.4760108,0.6308643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0656,0.1733389,1.041597,0.08789822,-0.9733872,-0.03462561,0.180467,0.136931,0.4760108,0.6308643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0771,0.1752134,1.041642,0.08834748,-0.9725718,-0.03537681,0.1845286,0.1371197,0.4760108,0.6228105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.0903,0.1773035,1.041735,0.0879818,-0.9720095,-0.03599895,0.1873001,0.1371868,0.4760108,0.6199595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1053,0.1796035,1.04179,0.08790049,-0.9711825,-0.03709251,0.1911878,0.1373895,0.4760108,0.6176832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1167,0.1820801,1.041914,0.0880853,-0.9704604,-0.03740454,0.1947055,0.1374679,0.4760108,0.6158653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1309,0.1847467,1.042046,0.08883686,-0.9697965,-0.0380374,0.197594,0.1378573,0.4760108,0.6132518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1446,0.1870868,1.042318,0.08866665,-0.9691757,-0.03814146,0.2005353,0.1379466,0.4760108,0.6123239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1592,0.1894072,1.042706,0.08832806,-0.9685042,-0.03787211,0.20365,0.1381738,0.4760108,0.6115755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1727,0.1918253,1.043207,0.088011,-0.9678903,-0.03774066,0.2062448,0.1386619,0.4760108,0.6104733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.1866,0.1942163,1.043669,0.08770295,-0.9674456,-0.03698448,0.2082192,0.1390177,0.4760108,0.6100818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2004,0.1965251,1.044037,0.08740406,-0.9669939,-0.03595215,0.2103103,0.1392834,0.4760108,0.6097685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2143,0.198921,1.044442,0.08706124,-0.9664755,-0.03454676,0.2128697,0.1393489,0.4760108,0.6093175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2283,0.2012331,1.044809,0.08689702,-0.9660505,-0.03320761,0.2149588,0.1394143,0.4760108,0.6091573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2421,0.2033758,1.045042,0.08647586,-0.9655029,-0.03214345,0.2175213,0.1394831,0.4760108,0.6090291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.256,0.2054833,1.045209,0.08583976,-0.9649336,-0.03095969,0.2202643,0.1393855,0.4760108,0.6088445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2697,0.207764,1.046804,0.07884272,-0.9645929,-0.02948371,0.2227657,0.1380821,0.4760108,0.6087788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
204.2849,0.2100514,1.046797,0.07846471,-0.9640476,-0.02753328,0.2253653,0.1380752,0.4760108,0.6086843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jnana,one_hand
